#Datos provistos por CEAZA a traves del sistema CEAZA-Met, generados el:2026-08-08 01:47:06
#Para consultas, contactar con Cristian Orrego al mail cristian.orrego@ceaza.cl.
#Revisar condiciones de uso en www.ceazamet.cl
#Params , start_date: 2026-08-01 00:00:00, end_date: 2026-08-08 01:47:08, gmt: gmt-4
#e_cod,s_cod,tf_nombre,um_notacion,s_altura,s_ultima_lectura,
RLCV,RLCVVC30,Velocidad de la Corriente,m/s,-66,2023-01-25 10:49:10,
RLCV,RLCVVC29,Velocidad de la Corriente,m/s,-64,2023-01-25 10:49:10,
RLCV,RLCVVC28,Velocidad de la Corriente,m/s,-62,2023-01-25 10:49:10,
RLCV,RLCVVC27,Velocidad de la Corriente,m/s,-60,2023-01-25 10:49:10,
RLCV,RLCVVC26,Velocidad de la Corriente,m/s,-58,2023-01-25 10:49:10,
RLCV,RLCVVC25,Velocidad de la Corriente,m/s,-56,2023-01-25 10:49:10,
RLCV,RLCVVC24,Velocidad de la Corriente,m/s,-54,2023-01-25 10:49:10,
RLCV,RLCVVC23,Velocidad de la Corriente,m/s,-52,2023-01-25 10:49:10,
RLCV,RLCVVC22,Velocidad de la Corriente,m/s,-50,2023-01-25 10:49:10,
RLCV,RLCVVC21,Velocidad de la Corriente,m/s,-48,2023-01-25 10:49:10,
RLCV,RLCVVC20,Velocidad de la Corriente,m/s,-46,2023-01-25 10:49:10,
RLCV,RLCVVC19,Velocidad de la Corriente,m/s,-44,2023-01-25 10:49:10,
RLCV,RLCVVC18,Velocidad de la Corriente,m/s,-42,2023-01-25 10:49:10,
RLCV,RLCVVC17,Velocidad de la Corriente,m/s,-40,2023-01-25 10:49:10,
RLCV,RLCVVC16,Velocidad de la Corriente,m/s,-38,2023-01-25 10:49:10,
RLCV,RLCVVC15,Velocidad de la Corriente,m/s,-36,2023-01-25 10:49:10,
RLCV,RLCVVC14,Velocidad de la Corriente,m/s,-34,2023-01-25 10:49:10,
RLCV,RLCVVC13,Velocidad de la Corriente,m/s,-32,2023-01-25 10:49:10,
RLCV,RLCVVC12,Velocidad de la Corriente,m/s,-30,2023-01-25 10:49:10,
RLCV,RLCVVC11,Velocidad de la Corriente,m/s,-28,2023-01-25 10:49:10,
RLCV,RLCVVC10,Velocidad de la Corriente,m/s,-26,2023-01-25 10:49:10,
RLCV,RLCVVC09,Velocidad de la Corriente,m/s,-24,2023-01-25 10:49:10,
RLCV,RLCVVC08,Velocidad de la Corriente,m/s,-22,2023-01-25 10:49:10,
RLCV,RLCVVC07,Velocidad de la Corriente,m/s,-20,2023-01-25 10:49:10,
RLCV,RLCVVC06,Velocidad de la Corriente,m/s,-18,2023-01-25 10:49:10,
RLCV,RLCVVC05,Velocidad de la Corriente,m/s,-16,2023-01-25 10:49:10,
RLCV,RLCVVC04,Velocidad de la Corriente,m/s,-14,2023-01-25 10:49:10,
RLCV,RLCVVC03,Velocidad de la Corriente,m/s,-12,2023-01-25 10:49:10,
RLCV,RLCVVC02,Velocidad de la Corriente,m/s,-10,2023-01-25 10:49:10,
RLCV,RLCVVC01,Velocidad de la Corriente,m/s,-8,2023-01-25 10:49:10,
RLCV,RLCVCORVEL,Velocidad de la Corriente,m/s,-7,2018-09-17 01:13:56,
RLCV,RLCVCTDOXD,Oxigeno Disuelto,uM,-7,2023-06-29 17:20:00,
